Symbol,Date,Cumulative Return,moving_avg_10_day,moving_avg_100_day
C:EURUSD,2023-08-04,0.53738337111662615,0.45304691663468122,0.23524861039394845
C:EURUSD,2023-08-06,0.48480338420501723,0.44327204247928265,0.23068316429796137
C:EURUSD,2023-08-07,0.48526727653781565,0.43551233870767198,0.22351185824775613
C:EURUSD,2023-08-08,0.38404486501561408,0.4206418281775921,0.21484883460857596
C:EURUSD,2023-08-09,0.4238843803585769,0.41200210960560713,0.20468716260806791
C:EURUSD,2023-08-10,0.43639290576082568,0.4010691613765438,0.19498178946467268
C:EURUSD,2023-08-11,0.39377279768495643,0.36620875707228534,0.18705997189033255
C:EURUSD,2023-08-13,0.34767901964086922,0.33651357299262868,0.17877449586224498
C:EURUSD,2023-08-14,0.26174296498993499,0.31045497345044631,0.17086195613456082
C:EURUSD,2023-08-15,0.25572064845521159,0.29097480898956929,0.16188624697296336
C:EURUSD,2023-08-16,0.18877932807404429,0.27274549706891699,0.15419375236433111
C:EURUSD,2023-08-17,0.18785154340844745,0.24115083956228317,0.14498640077536182
C:EURUSD,2023-08-18,0.2246812811159907,0.21821937137066313,0.13523472123660332
C:EURUSD,2023-08-20,0.18924322040684274,0.18472524043705149,0.12633312439769825
C:EURUSD,2023-08-21,0.24159126115205434,0.15878233785168022,0.11809862130094081
C:EURUSD,2023-08-22,0.12044633069448536,0.13404417469964258,0.10918542715371574
C:EURUSD,2023-08-23,0.16445811576874986,0.12271719411408952,0.10044362465587645
C:EURUSD,2023-08-24,1.2737710304758365E-2,0.12158231465706422,9.3930134501162832E-2
C:EURUSD,2023-08-25,2.313939136220142E-3,0.13070856792571064,8.6587409188932901E-2
C:EURUSD,2023-08-27,8.3390169348313073E-3,0.12313414496083083,7.9221516872701903E-2
C:EURUSD,2023-08-28,7.5509522218508207E-2,9.9669752839269418E-2,0.07355813703048053
C:EURUSD,2023-08-29,0.17650274883819655,8.8319853763464809E-2,6.6901033541071353E-2
C:EURUSD,2023-08-30,0.31594381380245251,7.1387507489928476E-2,0.06021383227530798
C:EURUSD,2023-08-31,0.11349899075804933,5.3899318796199934E-2,5.2662631539707266E-2
C:EURUSD,2023-09-01,6.9473399364360375E-3,3.7592674919164182E-2,4.3466877259057901E-2
C:EURUSD,2023-09-03,6.9473399364360375E-3,1.4058698947682302E-2,3.4030202704380751E-2
C:EURUSD,2023-09-04,-4.8653469666132881E-3,-1.2254489124762813E-2,0.02581886661162441
C:EURUSD,2023-09-05,-0.1621441766325297,-4.8666999859176482E-2,1.5944421280507458E-2
C:EURUSD,2023-09-06,-0.16075249963413443,-0.09809721305636146,6.0583786410705366E-3
C:EURUSD,2023-09-07,-0.22700074277998647,-0.1199865802575161,-6.1115605835113307E-3
C:EURUSD,2023-09-08,-0.18762235850593786,-0.12996992983628602,-1.7426750572273005E-2
C:EURUSD,2023-09-09,-0.18762235850593786,-0.14460904645274439,-2.9353477673801916E-2
C:EURUSD,2023-09-10,-0.1783583181693939,-0.18076669253050781,-4.1351997636359189E-2
C:EURUSD,2023-09-11,-0.10539468125350321,-0.19257993168633405,-5.3663230733972632E-2
C:EURUSD,2023-09-12,-9.2886155851258076E-2,-0.2055283264255742,-6.5856309349916681E-2
C:EURUSD,2023-09-13,-0.13944382622814372,-0.20645473045922885,-7.8862442117006853E-2
C:EURUSD,2023-09-14,-0.3664418077442424,-0.21356581334408631,-9.0230896886123749E-2
C:EURUSD,2023-09-15,-0.28027656819079128,-0.227950065303893,-0.10051765414065431
C:EURUSD,2023-09-17,-0.29023644702653473,-0.24089818391674456,-0.11050097610678465
C:EURUSD,2023-09-18,-0.23626478311653043,-0.25861776652409602,-0.11631492766869357
C:EURUSD,2023-09-19,-0.25873318735451539,-0.28296217344603181,-0.12256435815801715
C:EURUSD,2023-09-20,-0.33146487810400505,-0.31580740736650126,-0.12742398930838733
C:EURUSD,2023-09-21,-0.30783950429790635,-0.3310255610197913,-0.13052787081703143
C:EURUSD,2023-09-22,-0.28259050732701507,-0.36963852294472377,-0.13452118303590022
C:EURUSD,2023-09-24,-0.33633022507061833,-0.39409862682347097,-0.1353040841854144
C:EURUSD,2023-09-25,-0.4678961654328414,-0.41865150916877775,-0.1380465990893362
C:EURUSD,2023-09-26,-0.51862334427714452,-0.44584498816798546,-0.14119214807001562
C:EURUSD,2023-09-27,-0.66640618744011593,-0.4852686571697607,-0.14338108479013115
C:EURUSD,2023-09-28,-0.5348374858140087,-0.52976504405596603,-0.14475464789743664
C:EURUSD,2023-09-29,-0.48179360656960118,-0.56784535817734572,-0.1448472883008021
C:EURUSD,2023-10-01,-0.53066797734659121,-0.59165711729572978,-0.1446527020347764
C:EURUSD,2023-10-02,-0.7257015681217599,-0.58957263918841074,-0.14513680681921831
C:EURUSD,2023-10-03,-0.75280337315996437,-0.59031403854172237,-0.14581547025704708
C:EURUSD,2023-10-04,-0.66339364854081218,-0.57340488688482583,-0.14838427404991916
C:EURUSD,2023-10-05,-0.57444781625445829,-0.5636995965793471,-0.14995474288491428
C:EURUSD,2023-10-06,-0.44705138435964908,-0.55489779181727139,-0.15205101158902554
C:EURUSD,2023-10-08,-0.52603733781026318,-0.56147622689857679,-0.15538650791240266
C:EURUSD,2023-10-09,-0.49731467087115011,-0.55422625244026802,-0.15931730511689907
C:EURUSD,2023-10-10,-0.43778458275922094,-0.54178758701432916,-0.16341256319842817
C:EURUSD,2023-10-11,-0.39377555894884425,-0.53073866570206574,-0.16611802194100381
C:EURUSD,2023-10-12,-0.59645232815964488,-0.52429939832059991,-0.16916165267166183
C:EURUSD,2023-10-13,-0.65320182353867129,-0.53873003951368648,-0.17170496999886878
C:EURUSD,2023-10-15,-0.62841671890057482,-0.5340278832427181,-0.17423205109442785
C:EURUSD,2023-10-16,-0.5529044354181788,-0.5283065444715358,-0.17636305649822132
C:EURUSD,2023-10-17,-0.51005514243979999,-0.53201271285893026,-0.17617777569149046
C:EURUSD,2023-10-18,-0.59135779629051832,-0.52158921781677958,-0.17395412988433157
C:EURUSD,2023-10-19,-0.47901577510057902,-0.50783039212708481,-0.17251799653737598
C:EURUSD,2023-10-20,-0.44010128315932889,-0.49504435970432398,-0.17180920771055422
C:EURUSD,2023-10-22,-0.47484626663316526,-0.48533906939884552,-0.16893232970595387
C:EURUSD,2023-10-23,-0.28954060852733526,-0.47984940066767445,-0.16464480482006313
C:EURUSD,2023-10-24,-0.4588640712626984,-0.48244360808829467,-0.16123055725066571
C:EURUSD,2023-10-25,-0.52534149931106366,-0.46488583554464602,-0.1570611868464443
C:EURUSD,2023-10-26,-0.53136381584579062,-0.46685461669515432,-0.15342921361965892
C:EURUSD,2023-10-27,-0.49800774810646548,-0.47065328742271967,-0.1515205727965814
C:EURUSD,2023-10-29,-0.53599721664600286,-0.46437610623134462,-0.14743691202337225
C:EURUSD,2023-10-30,-0.41578007085403079,-0.44885669868812406,-0.14173876786882988
C:EURUSD,2023-10-31,-0.49870358660566128,-0.41730843041477017,-0.1345350169679676
C:EURUSD,2023-11-01,-0.47808799043498218,-0.38237844226059237,-0.12813040344826743
C:EURUSD,2023-11-02,-0.4120744547194154,-0.35178004876392122,-0.12088031853940294
C:EURUSD,2023-11-03,-0.13434653309512942,-0.32097317984387869,-0.11366035901953148
C:EURUSD,2023-11-05,-0.14338138852916016,-0.29662877292194273,-0.10573854144519135
C:EURUSD,2023-11-06,-0.17604161776928595,-0.27334966160711199,-0.10045734813739045
C:EURUSD,2023-11-07,-0.22537988087907795,-0.24726786744828982,-0.09550043766032687
C:EURUSD,2023-11-08,-0.18993905890604218,-0.22076939856911454,-9.0172910344523877E-2
C:EURUSD,2023-11-09,-0.29255314742664268,-0.16033665329294688,-8.5760327817249515E-2
C:EURUSD,2023-11-10,-0.18298895770572199,-0.13272622344699786,-0.08140101007033039
C:EURUSD,2023-11-12,-0.23788564501743895,-0.10446717271429637,-7.6393126661936636E-2
C:EURUSD,2023-11-13,-0.21310330164323021,-5.8372566291044238E-2,-6.9525255900131533E-2
C:EURUSD,2023-11-14,0.19225299804226234,-9.8223678942337862E-3,-6.2529980422640005E-2
C:EURUSD,2023-11-15,0.14175776536436022,4.4147915383828007E-2,-5.5240519890765324E-2
C:EURUSD,2023-11-16,0.13920911879785489,0.10203284247265536,-4.9449735332857438E-2
C:EURUSD,2023-11-17,0.28490444646323526,0.14229041316791413,-4.3346237639893419E-2
C:EURUSD,2023-11-19,0.2601221030890265,0.19132659400860863,-3.6520061962762466E-2
C:EURUSD,2023-11-20,0.34976377387457619,0.2485397055940437,-3.1465872159005454E-2
C:EURUSD,2023-11-21,0.28629612346163047,0.26320201682714151,-2.6485794677940787E-2
C:EURUSD,2023-11-22,0.21958674924686419,0.28747711602554665,-2.1107294430807711E-2
C:EURUSD,2023-11-23,0.25247616338950685,0.32245349341300467,-1.4079601715297976E-2
C:EURUSD,2023-11-24,0.35902781421112012,0.33565675280889506,-6.611818761684418E-3
C:EURUSD,2023-11-26,0.3388761103732395,0.33248323222505327,1.9979400971404716E-3
C:EURUSD,2023-11-27,0.3845087573484125,0.32020665298920559,8.8333660082885145E-3
C:EURUSD,2023-11-28,0.48897289267243471,0.31300279163778766,1.5691958923437638E-2
C:EURUSD,2023-11-29,0.41693704042214086,0.30132844405541237,2.2210060388840384E-2
C:EURUSD,2023-11-30,0.22838689725060973,0.27615013543999289,3.0592788130982526E-2
C:EURUSD,2023-12-01,0.22699798151609865,0.23406267516767693,3.9251172846834666E-2
C:EURUSD,2023-12-03,0.21425750994745249,0.19929477320358996,4.6823193512133619E-2
C:EURUSD,2023-12-04,0.10284327342311007,0.15597965500768965,5.3702661582258705E-2
C:EURUSD,2023-12-05,6.9307723531164816E-4,0.10052712527578063,5.8420998859597298E-2
C:EURUSD,2023-12-06,-6.1846788512037169E-2,5.2347764618820847E-2,6.5557568210120432E-2
C:EURUSD,2023-12-07,-8.8029092676297285E-3,0.03066714896742475,7.0368573503463316E-2
C:EURUSD,2023-12-08,-4.8642424610592566E-2,2.8744480923807814E-2,7.4426747811007346E-2
C:EURUSD,2023-12-10,-6.5552404646656209E-2,5.3714314115856608E-2,7.7155373557584075E-2
C:EURUSD,2023-12-11,-0.06485656614745676,6.9835953312549742E-2,0.08228138383500827
C:EURUSD,2023-12-12,1.1580740736648295E-2,9.3300345434111517E-2,8.8408048531973371E-2
C:EURUSD,2023-12-13,0.20777130107993069,0.12952757536179432,0.09432391834390369
C:EURUSD,2023-12-14,0.46395584186794075,0.17351450906108709,0.09959815326671255
C:EURUSD,2023-12-15,0.26405966539004294,0.21335512890960368,0.10480755371348507
C:EURUSD,2023-12-17,0.23533699845092998,0.26915502563833443,0.11021847119863637
C:EURUSD,2023-12-18,0.30042551076478774,0.32961068940475363,0.1130165979572163
C:EURUSD,2023-12-19,0.43106642772529813,0.37913340494210956,0.11600464444585508
C:EURUSD,2023-12-20,0.34976377387457619,0.41054278164201286,0.12027825256176189
C:EURUSD,2023-12-21,0.49244656264065267,0.42182337299428629,0.1226964846349464
C:EURUSD,2023-12-22,0.53970007151673416,0.46814964945754872,0.12706969153921061
C:EURUSD,2023-12-24,0.50680789611020738,0.50817555011279647,0.13191775299389963
C:EURUSD,2023-12-25,0.52186506807896149,0.53441943046170937,0.13762050845913121
C:EURUSD,2023-12-26,0.57676175539067476,0.54743713292448071,0.14323294298266134
C:EURUSD,2023-12-27,0.72732243002266839,0.5689788570024259,0.14934571852228132
C:EURUSD,2023-12-28,0.63559600500340818,0.55378389796577565,0.1541520848922962
C:EURUSD,2023-12-29,0.56286431425391859,0.53062075973414413,0.15973671348849725
C:EURUSD,2023-12-31,0.5612434523530101,0.51537941146421384,0.16584482249215038
C:EURUSD,2024-01-01,0.56518101465402648,0.49677926180371124,0.171079709404588
C:EURUSD,2024-01-02,0.34049697227414799,0.473407648148709,0.17347245501210742
C:EURUSD,2024-01-03,0.30806868920041963,0.43680985660756522,0.17519810687747928
C:EURUSD,2024-01-04,0.35439441341090422,0.40528478295085113,0.17802401195074943
C:EURUSD,2024-01-05,0.33586357147393575,0.39092344948129532,0.18139888389713676
C:EURUSD,2024-01-07,0.34304561884065332,0.37867006486208721,0.18470196298249569
C:EURUSD,2024-01-08,0.36134451461122807,0.35643333066411031,0.18907516988675993
C:EURUSD,2024-01-09,0.32034526843626737,0.35754529163088405,0.19336266716001183
C:EURUSD,2024-01-10,0.41925097955836099,0.36185369167175097,0.19939202491764468
C:EURUSD,2024-01-11,0.43870960616093002,0.34617219793843967,0.20490486065281735
C:EURUSD,2024-01-12,0.34281367267425594,0.3341275648689912,0.20644288463715546
C:EURUSD,2024-01-14,0.35161658194188566,0.31997498294919496,0.20821023158720145
C:EURUSD,2024-01-15,0.35115268960908724,0.3073278420998854,0.20991503591023619
C:EURUSD,2024-01-16,0.19757947607778989,0.29810881036467973,0.21077207699508149
C:EURUSD,2024-01-17,0.21541724077945038,0.27564068225308097,0.21023236035598142
C:EURUSD,2024-01-18,0.20151979964269048,0.24664023216706746,0.2089583684243945
C:EURUSD,2024-01-19,0.23487310611813153,0.23276543339417302,0.20818471750889742
C:EURUSD,2024-01-21,0.22815495108420872,0.20971799211935255,0.20784187898484816
C:EURUSD,2024-01-22,0.19456969844237026,0.18585984376768927,0.2068921974966374
C:EURUSD,2024-01-23,0.14870510530079628,0.17740540600243512,0.20663277675457528
C:EURUSD,2024-01-24,0.20406568494531163,0.16524452372339837,0.2048376238772002
C:EURUSD,2024-01-25,0.12114216919368118,0.15644244283493441,0.20256761644940038
C:EURUSD,2024-01-26,0.11257120609245248,0.135433366560542,0.19800217035341333
C:EURUSD,2024-01-28,0.11303509842525092,0.13137983117632607,0.1948496629877419
C:EURUSD,2024-01-29,9.3808417989082946E-2,0.11030144717840251,0.1934807388037644
C:EURUSD,2024-01-30,0.11349899075804933,9.2234221447841241E-2,0.19166241892238831
C:EURUSD,2024-01-31,2.4782343374208721E-2,5.9736354524192944E-2,0.18946423196825563
C:EURUSD,2024-02-01,0.18761959724205007,3.9237007563102111E-2,0.18857477364539207
C:EURUSD,2024-02-02,-0.01621414153686419,2.3926351569640403E-2,0.18856552341137495
C:EURUSD,2024-02-04,-3.1967152004817763E-2,8.9398679563611697E-3,0.18788683236090731
C:EURUSD,2024-02-05,-0.12091298429117159,-2.9890681562765309E-3,0.18738881080648137
C:EURUSD,2024-02-06,-8.3851300417227326E-2,-1.3250477008336148E-2,0.18891294563347433
C:EURUSD,2024-02-07,-4.0535353842162294E-2,-2.0755316123295842E-2,0.19056909648684289
C:EURUSD,2024-02-08,-3.6829737707543247E-2,-5.9437585771759414E-2,0.19249162646726556
C:EURUSD,2024-02-09,-2.5480943137292343E-2,-0.07194583504761809,0.19322358229808845
C:EURUSD,2024-02-11,1.0884902237452478E-2,-7.3497665351384717E-2,0.19274411643697451
C:EURUSD,2024-02-12,-5.0266047775388865E-2,-6.6178107043156228E-2,0.18962637338362412
C:EURUSD,2024-02-13,-0.19920309924258617,-5.9947315085061348E-2,0.18578128581014
C:EURUSD,2024-02-14,-0.14129663429544964,-5.9947315085061348E-2,0.18187133614798059
C:EURUSD,2024-02-15,-4.7485455042482499E-2,-5.2373168246570498E-2,0.1760180089630615
C:EURUSD,2024-02-16,-4.7717401208883528E-2,-4.3501503508186448E-2,0.16827918034642703
C:EURUSD,2024-02-18,-0.0215433808362759,-3.7061960000332309E-2,0.16087623186884989
C:EURUSD,2024-02-19,-4.0535353842162294E-2,-2.5549698608047677E-2,0.15196306533426365
C:EURUSD,2024-02-20,3.8911730677365995E-2,3.4653861765505668E-4,0.14368918661449606
C:EURUSD,2024-02-21,6.3235704246548272E-2,2.7748493040233413E-2,0.13512808122533732
C:EURUSD,2024-02-22,7.5280337315994983E-2,4.3638462196916097E-2,0.12703719146327544
C:EURUSD,2024-02-23,0.06485656614745676,5.8903005083486448E-2,0.11812631677771439
C:EURUSD,2024-02-25,5.9759273014442442E-2,6.3975722967916579E-2,0.10762644517648506
C:EURUSD,2024-02-26,0.13272290993033312,7.8684147307905766E-2,9.9167258037347744E-2
C:EURUSD,2024-02-27,0.1114142365243424,8.6003705616134601E-2,9.1375164640358122E-2
C:EURUSD,2024-02-28,0.104928027656817,9.3717020154464953E-2,8.4222359058187021E-2
C:EURUSD,2024-02-29,2.9183798008023586E-2,0.10066574072284347,7.6416376503852246E-2
C:EURUSD,2024-03-01,0.10654888955772912,0.11875616107004454,7.1012417403692893E-2
C:EURUSD,2024-03-03,0.11210731375965408,0.14928524684318453,6.6115730091976591E-2
C:EURUSD,2024-03-04,0.14036884962985277,0.16983098303755498,5.9623115092238915E-2
C:EURUSD,2024-03-05,0.14476754299977981,0.19329509903272815,5.4508702123134682E-2
C:EURUSD,2024-03-06,0.24576076961946819,0.21465154230394212,0.04959580619240931
C:EURUSD,2024-03-07,0.36505013074584353,0.24270211761327259,4.5215640903153088E-2
C:EURUSD,2024-03-08,0.33818027187404004,0.26910808415227622,4.1203772990972352E-2
C:EURUSD,2024-03-10,0.34605539647607292,0.27851239669421268,3.6455337937279599E-2
C:EURUSD,2024-03-11,0.31849246036895784,0.28671196980281588,3.1067587456129395E-2
C:EURUSD,2024-03-12,0.30968955110132806,0.29312831869403022,2.6566975836178699E-2
C:EURUSD,2024-03-13,0.37060855494776845,0.28708253141627721,2.2789042200394932E-2
C:EURUSD,2024-03-14,0.2061504391790186,0.26632831979853577,1.8767924054197069E-2
C:EURUSD,2024-03-15,0.22236458071588278,0.26581886661162313,1.6236204035309995E-2
C:EURUSD,2024-03-17,0.20893103191192494,0.24714940922758899,0.0140542257001864
C:EURUSD,2024-03-18,0.18530289684194212,0.23105096464753599,0.01252081302653746
C:EURUSD,2024-03-19,0.157508014568426,0.2033248378447759,1.2372560768513913E-2
C:EURUSD,2024-03-20,0.33308574000491353,0.17643261273549909,1.1818982584707633E-2
C:EURUSD,2024-03-21,0.15936082263573553,0.16496701670288302,1.1483102445650352E-2
C:EURUSD,2024-03-22,0.157508014568426,0.14724715796914367,1.1802773965698527E-2
C:EURUSD,2024-03-24,0.03242828307372838,0.12579793623136978,1.1318669181256595E-2
C:EURUSD,2024-03-25,0.10168630385500001,0.10865739066085141,1.1515547296307424E-2
C:EURUSD,2024-03-26,9.1494478852859176E-2,9.2883394587368426E-2,1.1128721838558881E-2
C:EURUSD,2024-03-27,4.5165993378486743E-2,4.6603231230997008E-2,1.0426891396729055E-2
C:EURUSD,2024-03-28,-5.5611854658127414E-3,2.4806642496401566E-2,1.0646964128419789E-2
C:EURUSD,2024-03-29,1.3897441136756242E-2,1.9432946848429111E-2,1.0762771535786263E-2
C:EURUSD,2024-03-31,-2.3194616640103048E-4,2.6196386610076415E-2,0.01209698663272043
C:EURUSD,2024-04-01,-0.12971589355880131,2.8767399414057593E-2,1.1561936529587235E-2
C:EURUSD,2024-04-02,-5.8605064710220173E-2,2.8095583910665311E-2,1.1904747440997631E-2
C:EURUSD,2024-04-03,0.10377105808870692,3.9561456069669987E-2,1.3106918898917321E-2
C:EURUSD,2024-04-04,0.1000626806902037,5.5335728269541563E-2,1.5175381675699526E-2
C:EURUSD,2024-04-05,0.12739643189480557,4.1901074960028949E-2,1.7389777248841262E-2
C:EURUSD,2024-04-07,8.4776323818936364E-2,2.6358472800168186E-2,2.0438046902827266E-2
C:EURUSD,2024-04-08,0.15982471496853395,1.0839341383336176E-2,2.2853959514347794E-2
C:EURUSD,2024-04-09,0.15218153653290212,-0.01758179553945638,2.4978034145788079E-2
C:EURUSD,2024-04-10,-0.12044909195837318,-6.7012008736640635E-2,2.7150734634255613E-2
C:EURUSD,2024-04-11,-0.15565796776500793,-0.11690528588745792,2.8186125753478706E-2
C:EURUSD,2024-04-12,-0.28490720772712302,-0.15841370912294153,2.9830706911166197E-2
C:EURUSD,2024-04-14,-0.34281643393814376,-0.20182160578540193,3.0553412507971948E-2
C:EURUSD,2024-04-15,-0.39053107388313951,-0.24652646809497797,2.9798289673147984E-2
C:EURUSD,2024-04-16,-0.39887009081797081,-0.2931771930648111,3.0729443080685748E-2
C:EURUSD,2024-04-17,-0.28768780046002573,-0.31339875687900048,2.9659315261780499E-2
C:EURUSD,2024-04-18,-0.34930264280566553,-0.31886523099353214,2.7979969791771992E-2
